salary,age,city_type,risk_appetite,years_to_retirement,basic_salary,hra_received,special_allowance,bonus,employer_pf,is_rented,rent_paid,existing_80C,existing_80D,existing_NPS,existing_80G,has_home_loan,home_loan_interest,has_education_loan,education_loan_interest,parent_senior,has_girl_child,gap_80C,gap_80D,gap_NPS,suggest_80C_topup,suggest_80D,suggest_NPS,best_80C_instrument,recommended_regime
372356,43,1,3,17,132844,70853,61311,33327,15941,1,148728,64814,825,41964,11652,0,0,1,10443,0,0,85186,24175,8036,1,1,1,PPF,0
1569087,42,0,1,18,754845,249065,210462,171509,21600,1,434052,111777,20599,16965,47003,0,0,0,0,0,0,38223,4401,33035,1,1,1,PPF,1
3105573,37,0,1,23,1421142,761482,445130,201252,21600,1,481632,34607,52055,38973,4395,1,137687,0,0,1,0,115393,22945,11027,1,1,1,PPF,0
2797838,23,0,2,37,1354014,649648,420232,231413,21600,1,195360,108611,28804,9915,11158,0,0,0,0,1,1,41389,46196,40085,1,1,1,SSY,0
2294848,47,1,3,13,986989,443145,192224,46889,21600,1,77628,72828,23526,23465,30955,0,0,0,0,0,1,77172,1474,26535,1,1,1,SSY,1
1284131,32,1,1,28,556720,182078,246549,51392,21600,0,0,123746,16476,21545,24016,0,0,0,0,0,0,26254,8524,28455,1,1,1,PPF,1
1291596,57,0,3,3,505126,176778,139263,123674,21600,1,206484,39426,6336,46664,9630,0,0,0,0,0,0,110574,18664,3336,1,1,1,NSC,0
595863,55,1,3,5,296522,150615,81261,39655,21600,1,470016,129157,11930,36491,30013,1,133778,0,0,0,0,20843,13070,13509,1,1,1,NSC,0
804393,52,1,1,8,330327,112473,131999,89462,21600,1,464604,115042,42607,27621,12823,0,0,0,0,1,0,34958,32393,22379,1,1,1,NSC,1
2647628,56,0,1,4,1125816,484334,354263,81363,21600,0,0,113922,69715,6299,7830,0,0,0,0,1,0,36078,5285,43701,1,1,1,NSC,1
3484039,27,1,1,33,1227152,626168,493408,58180,21600,0,0,114300,5229,40724,32269,0,0,0,0,0,0,35700,19771,9276,1,1,1,PPF,1
3404379,44,0,1,16,1315211,450149,588899,52988,21600,1,195336,111546,51458,25551,25298,0,0,0,0,1,0,38454,23542,24449,1,1,1,PPF,1
2486559,35,0,2,25,898870,451798,490300,192361,21600,0,0,126883,69445,8015,3420,0,0,0,0,1,0,23117,5555,41985,1,1,1,ELSS,1
1978653,31,1,2,29,878468,438183,388378,110951,21600,1,315912,135669,4536,30788,49477,1,83071,0,0,0,0,14331,20464,19212,1,1,1,ELSS,0
370560,57,1,1,3,139673,68635,51590,39160,16760,1,509316,149119,19748,35109,13919,0,0,0,0,0,0,881,5252,14891,1,1,1,NSC,1
2773139,45,0,3,15,1272339,448391,516250,205065,21600,1,468120,56271,9797,20594,6406,0,0,1,36926,0,0,93729,15203,29406,1,1,1,PPF,0
984143,54,1,2,6,437846,238189,115412,54439,21600,1,182448,42120,4599,22658,37081,0,0,0,0,0,0,107880,20401,27342,1,1,1,NSC,0
2971744,37,1,2,23,1171878,558213,420757,208936,21600,0,0,944,9114,39846,18130,0,0,0,0,0,0,149056,15886,10154,1,1,1,ELSS,0
1292791,40,1,3,20,538417,246688,237285,12388,21600,1,182280,27690,2994,37997,2010,1,76467,0,0,0,0,122310,22006,12003,1,1,1,PPF,0
2565202,48,1,2,12,1236084,621984,409857,104392,21600,0,0,91901,9814,8888,23130,0,0,0,0,0,0,58099,15186,41112,1,1,1,PPF,1
2758237,48,1,1,12,1040002,530795,224309,103310,21600,0,0,148605,14228,46947,27956,0,0,0,0,0,0,1395,10772,3053,1,1,1,FD,1
2626837,41,1,1,19,1155092,422880,376464,163114,21600,1,237804,9759,15664,6412,20504,1,71050,0,0,0,0,140241,9336,43588,1,1,1,PPF,0
786383,41,1,3,19,309517,115874,90875,68468,21600,0,0,115503,6255,39941,23457,0,0,0,0,0,0,34497,18745,10059,1,1,1,PPF,1
2391389,41,0,2,19,891120,443928,446011,81216,21600,1,407088,126011,7433,30104,44052,0,0,1,76033,0,0,23989,17567,19896,1,1,1,PPF,0
754377,47,0,2,13,372055,197727,142661,46364,21600,1,496476,67143,22319,44477,2016,0,0,1,118239,0,0,82857,2681,5523,1,1,1,PPF,0
315748,37,0,1,23,142291,48385,25554,28530,17074,0,0,54638,3536,1773,29894,0,0,0,0,0,0,95362,21464,48227,1,1,1,PPF,0
1908190,41,0,1,19,800754,339383,250589,218912,21600,0,0,7140,8785,14901,23279,1,58078,0,0,0,0,142860,16215,35099,1,1,1,PPF,0
2879889,22,0,1,38,1040736,493885,445958,65321,21600,1,125076,103393,6608,42485,4876,0,0,1,106346,0,0,46607,18392,7515,1,1,1,PPF,0
2149333,47,1,3,13,1058246,338182,412692,93659,21600,1,194196,115016,12877,9982,8968,0,0,0,0,0,1,34984,12123,40018,1,1,1,SSY,1
1200050,57,0,1,3,439343,147798,100819,67718,21600,1,490848,103569,23473,7965,9597,0,0,0,0,0,0,46431,1527,42035,1,1,1,NSC,1
2338185,41,1,2,19,843712,398801,336893,106385,21600,0,0,6553,17881,1379,25255,0,0,0,0,0,0,143447,7119,48621,1,1,1,PPF,0
3323744,32,0,1,28,1518793,515517,366516,62478,21600,1,495636,19589,2882,49322,24524,1,65861,0,0,0,0,130411,22118,678,1,1,1,PPF,0
1664981,25,0,3,35,767304,306324,185730,75023,21600,1,389436,100727,12906,14988,27723,0,0,0,0,0,0,49273,12094,35012,1,1,1,ELSS,1
499548,55,1,2,5,193113,65299,91468,28027,21600,1,297960,5738,3098,29888,8097,1,189325,0,0,1,0,144262,71902,20112,1,1,1,NSC,0
875257,45,0,2,15,403703,160112,104711,62530,21600,1,384024,81219,12460,30482,16447,0,0,0,0,0,0,68781,12540,19518,1,1,1,PPF,1
1704460,44,0,3,16,801877,399273,175864,136614,21600,0,0,17601,71543,20514,17776,1,169004,0,0,1,0,132399,3457,29486,1,1,1,PPF,0
1249014,54,0,1,6,542575,290948,129233,96175,21600,1,269316,132994,11991,38869,22733,0,0,0,0,0,0,17006,13009,11131,1,1,1,NSC,1
1063707,43,1,2,17,397812,158940,159126,121014,21600,0,0,37958,13715,5681,36446,0,0,0,0,0,0,112042,11285,44319,1,1,1,PPF,0
2556376,35,1,2,25,1009017,399344,460834,296707,21600,1,493740,122189,10964,30105,4098,1,188691,0,0,0,0,27811,14036,19895,1,1,1,ELSS,0
3471050,22,1,3,38,1631421,630587,349580,1096,21600,1,84684,149485,5717,2696,45968,0,0,0,0,0,0,515,19283,47304,1,1,1,ELSS,1
1353580,58,0,2,2,634763,211478,192528,126543,21600,0,0,59076,18171,9815,1848,0,0,0,0,0,0,90924,6829,40185,1,1,1,NSC,0
2608963,33,0,3,27,1080853,520589,368404,194721,21600,1,216648,28231,13861,11587,13515,1,66600,0,0,0,0,121769,11139,38413,1,1,1,ELSS,0
1155742,35,0,1,25,422969,178900,199037,30740,21600,0,0,21309,18688,28176,3343,0,0,1,49994,1,0,128691,56312,21824,1,1,1,PPF,0
2070358,30,1,3,30,921533,451756,410600,44825,21600,1,342552,54418,37190,26014,7463,0,0,0,0,1,0,95582,37810,23986,1,1,1,ELSS,0
784859,57,0,2,3,338551,166600,71190,19887,21600,1,444192,93176,6792,26924,32577,0,0,0,0,0,1,56824,18208,23076,1,1,1,SSY,1
795187,22,1,1,38,370895,201348,108119,29137,21600,1,243960,76422,23785,3212,35523,0,0,0,0,0,0,73578,1215,46788,1,1,1,PPF,0
1370583,35,0,1,25,636955,194614,192163,45177,21600,1,401868,36820,19325,271,18414,0,0,0,0,0,1,113180,5675,49729,1,1,1,SSY,0
807409,37,0,1,23,355699,188202,69439,15044,21600,1,182592,104533,24895,46111,24911,1,123401,0,0,0,0,45467,105,3889,1,1,1,PPF,0
752201,33,1,3,27,264035,82078,141773,47620,21600,1,60540,7758,23437,19585,33223,0,0,0,0,0,0,142242,1563,30415,1,1,1,ELSS,0
2025284,54,1,2,6,904415,347090,170408,70024,21600,1,385836,128824,29605,45343,37569,0,0,0,0,1,0,21176,45395,4657,1,1,1,NSC,1
2043579,32,1,2,28,827276,441795,176950,165135,21600,1,365508,122790,20542,303,29756,0,0,1,96426,0,0,27210,4458,49697,1,1,1,ELSS,0
974075,39,1,1,21,462333,143507,80627,43600,21600,0,0,149748,12409,24760,45087,0,0,0,0,0,0,252,12591,25240,1,1,1,PPF,1
1334549,37,1,2,23,618075,258284,130759,42272,21600,1,388644,4090,22542,24945,40239,0,0,1,101815,0,0,145910,2458,25055,1,1,1,ELSS,0
1978176,48,0,2,12,957474,484296,182714,53991,21600,0,0,120278,7897,41432,14892,0,0,0,0,1,0,29722,67103,8568,1,1,1,PPF,1
1775149,38,0,1,22,645627,262674,170726,194627,21600,1,466824,23645,62873,21682,45907,1,152601,0,0,1,0,126355,12127,28318,1,1,1,PPF,0
3308808,40,1,2,20,1402168,618866,548801,43528,21600,1,401808,2673,2122,11977,23466,1,100406,0,0,0,0,147327,22878,38023,1,1,1,ELSS,0
1060006,41,1,2,19,390755,173836,169405,55829,21600,1,277140,123554,1439,38381,20014,0,0,0,0,0,0,26446,23561,11619,1,1,1,PPF,1
1107032,56,0,2,4,529879,277856,214326,52803,21600,0,0,113187,27684,3055,12186,0,0,1,31832,1,0,36813,47316,46945,1,1,1,NSC,0
1645360,40,1,3,20,804863,308394,230984,2779,21600,0,0,61477,244,32788,29805,0,0,0,0,1,0,88523,74756,17212,1,1,1,PPF,0
1157735,29,1,1,31,453673,201814,120720,37545,21600,1,376404,16352,12882,10346,25156,0,0,0,0,0,0,133648,12118,39654,1,1,1,PPF,0
822247,38,0,1,22,364175,130386,65872,74707,21600,1,426516,6611,22706,19076,46902,0,0,0,0,0,0,143389,2294,30924,1,1,1,PPF,0
2736385,55,1,2,5,1207512,574410,367584,79882,21600,1,269124,68578,17198,10386,11692,1,197765,0,0,0,0,81422,7802,39614,1,1,1,NSC,0
681059,43,0,2,17,264854,139632,56215,28442,21600,1,417480,86157,16053,28365,13189,0,0,0,0,0,0,63843,8947,21635,1,1,1,PPF,1
2274130,38,1,1,22,1129757,611605,295526,72453,21600,0,0,82641,18547,10774,15457,0,0,0,0,0,0,67359,6453,39226,1,1,1,PPF,1
1792669,41,0,1,19,672507,245949,151103,151535,21600,1,306684,21825,8998,36080,46097,0,0,1,110628,0,0,128175,16002,13920,1,1,1,PPF,0
1915271,49,0,1,11,691307,349304,266537,194618,21600,1,539556,138822,22463,9399,13686,0,0,0,0,1,0,11178,52537,40601,1,1,1,FD,1
1232280,51,1,2,9,484528,256198,226904,54735,21600,0,0,14239,21435,27313,35354,1,138771,0,0,0,0,135761,3565,22687,1,1,1,NSC,0
3194118,36,1,2,24,1241389,486078,421950,50257,21600,1,403752,91787,15954,16943,40725,1,60110,0,0,0,0,58213,9046,33057,1,1,1,ELSS,0
1627182,22,1,3,38,625039,261832,213042,167997,21600,1,509400,83749,3751,45682,10223,0,0,0,0,0,0,66251,21249,4318,1,1,1,ELSS,1
2147669,25,0,1,35,812123,248032,305833,175244,21600,0,0,87594,18612,16980,10866,0,0,0,0,0,0,62406,6388,33020,1,1,1,PPF,1
3496275,26,1,2,34,1474430,628559,636828,285685,21600,1,234684,17878,17564,13093,35556,0,0,0,0,0,0,132122,7436,36907,1,1,1,ELSS,0
2714158,44,0,1,16,1206838,504754,436039,197774,21600,1,444228,75955,52948,16676,29255,1,72650,0,0,1,1,74045,22052,33324,1,1,1,SSY,0
2626316,40,0,2,20,1027037,438040,316127,228862,21600,1,136896,1225,12196,4250,15372,1,160401,0,0,0,0,148775,12804,45750,1,1,1,ELSS,0
1852151,55,1,1,5,890898,285978,299646,151159,21600,1,492900,58046,21092,16488,395,0,0,0,0,0,0,91954,3908,33512,1,1,1,NSC,0
3277577,40,1,1,20,1453806,737873,403979,169288,21600,1,352776,49107,32152,27724,30624,0,0,0,0,1,0,100893,42848,22276,1,1,1,PPF,0
405494,51,1,1,9,177020,68773,72384,38076,21242,1,259236,65941,9829,18702,42719,1,176462,0,0,0,1,84059,15171,31298,1,1,1,SSY,0
2376409,23,1,1,37,1061774,429324,274963,260274,21600,0,0,106292,22967,17959,28522,0,0,0,0,0,0,43708,2033,32041,1,1,1,PPF,1
1411284,54,0,2,6,500010,174969,153939,70124,21600,0,0,69070,755,31889,49979,0,0,0,0,0,1,80930,24245,18111,1,1,1,SSY,0
3017569,40,0,3,20,1214784,625253,287228,204824,21600,0,0,98297,5283,13119,7664,0,0,0,0,0,0,51703,19717,36881,1,1,1,PPF,1
3156281,29,1,2,31,1155301,583747,417451,27402,21600,1,155700,110373,6565,22467,4870,1,117474,1,111536,0,0,39627,18435,27533,1,1,1,ELSS,0
1106560,35,0,3,25,487934,190907,208627,66822,21600,1,107640,76586,2606,16482,33293,0,0,0,0,0,0,73414,22394,33518,1,1,1,ELSS,0
2619474,33,0,3,27,1052936,320947,468953,44862,21600,0,0,65195,8159,24310,36868,0,0,0,0,0,0,84805,16841,25690,1,1,1,ELSS,0
2193959,55,1,2,5,929737,318850,248895,41821,21600,0,0,68513,17226,29022,3793,0,0,0,0,0,0,81487,7774,20978,1,1,1,NSC,1
3108110,41,1,1,19,1346047,532628,307307,239729,21600,1,150312,54499,13513,44852,46117,0,0,0,0,0,0,95501,11487,5148,1,1,1,PPF,1
1343302,25,1,1,35,565248,297870,166008,46287,21600,1,118788,28582,16060,1935,42213,0,0,0,0,0,0,121418,8940,48065,1,1,1,PPF,0
3289367,29,0,1,31,1175096,352829,500055,112125,21600,1,251340,79180,4917,19868,11877,0,0,0,0,0,1,70820,20083,30132,1,1,1,SSY,0
1051564,58,1,3,2,426232,173045,129619,100760,21600,1,165036,85687,40274,8701,6962,0,0,1,95365,1,0,64313,34726,41299,1,1,1,NSC,0
1219707,40,1,2,20,567679,205044,104813,124227,21600,0,0,35481,11561,22578,12787,1,191668,0,0,0,0,114519,13439,27422,1,1,1,ELSS,0
713146,36,1,2,24,334079,118198,62693,45512,21600,0,0,72008,2775,15828,44776,1,130591,0,0,0,0,77992,22225,34172,1,1,1,ELSS,0
1255390,46,1,1,14,532434,242294,182413,111447,21600,1,522396,26,6693,21706,24660,0,0,0,0,0,0,149974,18307,28294,1,1,1,FD,0
2544482,33,1,3,27,1216318,485966,295887,242959,21600,0,0,2024,7666,35985,6584,0,0,0,0,0,0,147976,17334,14015,1,1,1,ELSS,0
756331,32,0,1,28,339454,154717,105395,19174,21600,1,327996,147030,19674,20954,9638,0,0,0,0,0,0,2970,5326,29046,1,1,1,PPF,1
593805,55,0,2,5,224789,120315,84639,71059,21600,1,387912,120591,18975,9665,27097,1,125911,0,0,0,0,29409,6025,40335,1,1,1,NSC,0
559383,49,1,1,11,278919,116607,81927,35561,21600,0,0,42448,30580,26149,21346,1,51766,0,0,1,0,107552,44420,23851,1,1,1,FD,0
2852387,58,1,1,2,1232690,557659,259361,162216,21600,0,0,41457,704,5452,45617,0,0,0,0,1,0,108543,74296,44548,1,1,1,NSC,0
1629020,52,1,2,8,753880,252561,198403,76150,21600,1,416676,124451,47475,17215,5538,0,0,0,0,1,0,25549,27525,32785,1,1,1,NSC,1
2503911,45,1,3,15,1073627,378004,357965,166785,21600,1,257808,104132,23809,18675,24680,1,126968,0,0,0,0,45868,1191,31325,1,1,1,PPF,0
2793760,50,1,1,10,1265923,528614,377316,329767,21600,1,369192,3657,21230,18680,17158,0,0,0,0,0,0,146343,3770,31320,1,1,1,NSC,0
963227,36,1,2,24,344059,179086,128424,68074,21600,0,0,132783,21751,39029,49160,0,0,0,0,0,0,17217,3249,10971,1,1,1,ELSS,1
2652712,48,1,1,12,1102383,525088,392862,302636,21600,1,416064,1082,11148,27494,40935,0,0,0,0,0,0,148918,13852,22506,1,1,1,FD,0
348737,29,0,3,31,125633,67687,35976,36941,15075,1,302292,12803,16857,27825,13698,0,0,1,115519,0,0,137197,8143,22175,1,1,1,ELSS,0
3371037,26,1,1,34,1513279,573815,572976,55117,21600,1,484596,83533,15629,31949,2840,0,0,0,0,0,0,66467,9371,18051,1,1,1,PPF,1
893695,39,1,1,21,405794,161772,111440,48874,21600,0,0,122819,19014,7816,25743,1,144075,0,0,0,1,27181,5986,42184,1,1,1,SSY,0
3260753,46,1,2,14,1381945,550685,500062,17403,21600,1,486576,90450,40379,45414,7535,0,0,0,0,1,0,59550,34621,4586,1,1,1,PPF,1
3145653,31,1,2,29,1187162,578896,379650,267970,21600,0,0,99252,20328,9319,16575,0,0,0,0,0,0,50748,4672,40681,1,1,1,ELSS,1
1513520,22,0,3,38,642277,316551,121478,161416,21600,0,0,124686,4238,19644,4367,0,0,0,0,0,1,25314,20762,30356,1,1,1,SSY,1
3185677,52,0,2,8,1434827,657363,343644,343090,21600,1,283056,134974,1352,34364,41535,1,144410,0,0,0,0,15026,23648,15636,1,1,1,NSC,0
541472,26,0,2,34,266053,145419,49072,18925,21600,1,519708,49986,43201,43315,9860,0,0,0,0,1,0,100014,31799,6685,1,1,1,ELSS,0
1552002,43,0,3,17,711340,341802,248283,25090,21600,1,361284,133768,21071,23705,23397,0,0,0,0,0,0,16232,3929,26295,1,1,1,PPF,1
3116300,40,0,1,20,1327555,719006,464311,332795,21600,1,266676,78183,5248,4959,27257,0,0,0,0,0,0,71817,19752,45041,1,1,1,PPF,0
2383029,41,0,2,19,1088550,460795,435806,29875,21600,1,326616,101124,15472,4959,17443,1,181007,0,0,0,1,48876,9528,45041,1,1,1,SSY,0
1916183,38,0,2,22,727082,255397,301781,194531,21600,1,320532,5630,3206,18953,35396,0,0,0,0,0,0,144370,21794,31047,1,1,1,ELSS,0
2973605,35,1,2,25,1308476,560568,485723,19798,21600,0,0,71745,10380,3577,8380,0,0,0,0,0,0,78255,14620,46423,1,1,1,ELSS,0
359314,45,1,1,15,132650,50155,50924,25385,15918,1,325572,26883,5605,5891,35844,0,0,0,0,0,0,123117,19395,44109,1,1,1,PPF,0
3370068,58,0,1,2,1328104,482736,520324,216606,21600,0,0,34555,1073,32683,25741,0,0,1,25389,0,0,115445,23927,17317,1,1,1,NSC,0
2900017,52,0,3,8,1197833,532160,535789,300542,21600,1,368724,73820,10758,17665,27476,0,0,1,80047,0,0,76180,14242,32335,1,1,1,NSC,0
441868,30,0,1,30,158506,84369,47148,53006,19020,0,0,4507,13535,37016,13523,0,0,1,83563,0,0,145493,11465,12984,1,1,1,PPF,0
1374106,26,1,2,34,588874,248117,168284,146994,21600,0,0,144057,22525,46757,35510,0,0,0,0,1,0,5943,52475,3243,1,1,1,ELSS,1
3370800,43,1,1,17,1631707,850049,397874,284880,21600,0,0,116360,21311,37707,3644,0,0,0,0,1,0,33640,53689,12293,1,1,1,PPF,1
3193059,52,0,3,8,1411959,723353,439467,333512,21600,1,204552,98980,23634,4090,45266,1,108704,0,0,0,0,51020,1366,45910,1,1,1,NSC,0
1728094,52,1,1,8,862397,278575,188156,181897,21600,1,450252,23798,13565,23027,41500,1,106878,1,68582,1,0,126202,61435,26973,1,1,1,NSC,0
358334,25,1,2,35,133446,55685,64405,665,16013,0,0,56614,6866,3692,20373,0,0,0,0,0,0,93386,18134,46308,1,1,1,ELSS,0
2771709,41,0,3,19,1020961,546827,375114,103495,21600,1,500700,51534,39776,48812,17884,0,0,1,19711,1,0,98466,35224,1188,1,1,1,PPF,0
3136297,57,1,1,3,1216067,447502,522131,18272,21600,1,311724,57396,16532,41462,3521,0,0,0,0,0,0,92604,8468,8538,1,1,1,NSC,1
2293155,40,1,2,20,991036,481469,243150,16833,21600,0,0,62670,7925,3107,20852,1,77617,0,0,1,0,87330,67075,46893,1,1,1,ELSS,0
1999862,28,1,1,32,794300,377329,358279,175510,21600,1,120084,105879,19574,48952,11294,0,0,0,0,0,0,44121,5426,1048,1,1,1,PPF,1
1463842,32,1,1,28,558342,171745,193277,100041,21600,1,119040,82911,5228,11748,28535,0,0,0,0,0,0,67089,19772,38252,1,1,1,PPF,0
3498484,42,1,2,18,1491236,600415,643495,311681,21600,1,160584,110996,4353,15065,19934,0,0,0,0,0,1,39004,20647,34935,1,1,1,SSY,1
2065113,27,1,1,33,930568,388345,251140,213715,21600,1,504144,34579,16555,49777,5906,1,158750,0,0,1,0,115421,58445,223,1,1,1,PPF,0
504750,50,0,3,10,244969,74219,70575,21199,21600,1,512544,24276,15410,48239,9678,0,0,0,0,0,0,125724,9590,1761,1,1,1,NSC,0
1299767,33,1,3,27,645393,297224,108783,112892,21600,1,175824,137461,22361,35847,39063,1,156862,0,0,0,0,12539,2639,14153,1,1,1,ELSS,0
1135669,30,1,3,30,503537,174811,168402,100780,21600,1,318324,97540,20765,24064,49581,0,0,0,0,0,0,52460,4235,25936,1,1,1,ELSS,1
1095063,46,0,3,14,389585,143664,197312,38619,21600,0,0,8367,25511,8573,15582,0,0,0,0,1,0,141633,49489,41427,1,1,1,PPF,0
1894745,47,1,2,13,902459,273075,296293,89557,21600,0,0,4544,22044,6074,39618,0,0,0,0,0,0,145456,2956,43926,1,1,1,PPF,0
1274090,43,1,1,17,478613,194540,130544,118231,21600,1,494928,67261,18477,46533,34469,0,0,0,0,0,1,82739,6523,3467,1,1,1,SSY,1
2680020,38,1,1,22,1089496,570841,302725,87823,21600,0,0,37355,37690,37814,31645,0,0,1,31658,1,0,112645,37310,12186,1,1,1,PPF,0
2914348,35,1,3,25,1353595,630895,319122,303134,21600,1,370680,145378,20413,47345,11885,0,0,0,0,0,0,4622,4587,2655,1,1,1,ELSS,1
397375,53,0,3,7,181230,80994,46950,26409,21600,1,424296,30412,18174,15496,2928,0,0,0,0,0,0,119588,6826,34504,1,1,1,NSC,0
340449,25,0,1,35,133576,49944,65843,40350,16029,1,435816,26015,14046,868,37146,1,78305,0,0,0,0,123985,10954,49132,1,1,1,PPF,0
1469715,36,0,2,24,517317,243717,120945,124668,21600,1,159000,68354,36368,44109,15053,0,0,0,0,1,1,81646,38632,5891,1,1,1,SSY,0
3034077,50,1,1,10,1133657,507399,513245,333824,21600,1,525660,98831,18443,9290,211,0,0,0,0,0,0,51169,6557,40710,1,1,1,NSC,1
2150123,51,1,2,9,1063559,426508,340657,4869,21600,0,0,148382,22630,17006,9671,0,0,0,0,0,0,1618,2370,32994,1,1,1,NSC,1
916017,25,1,2,35,378269,206286,111697,101318,21600,1,118812,42889,14633,19163,10707,0,0,0,0,0,0,107111,10367,30837,1,1,1,ELSS,0
1032444,33,0,1,27,455060,214859,117573,59646,21600,0,0,118243,4861,37534,36126,0,0,0,0,0,0,31757,20139,12466,1,1,1,PPF,1
848297,52,1,2,8,390177,143312,113530,89899,21600,1,176940,106664,12997,18330,40078,0,0,0,0,0,0,43336,12003,31670,1,1,1,NSC,1
521437,30,1,2,30,188194,61105,67739,19108,21600,1,260952,28514,3851,19796,10498,0,0,0,0,0,0,121486,21149,30204,1,1,1,ELSS,0
2441997,27,1,2,33,857541,359158,251858,183845,21600,1,145452,9840,4312,40768,9461,1,148622,1,62627,0,0,140160,20688,9232,1,1,1,ELSS,0
1739605,58,0,1,2,774055,339460,286413,87148,21600,1,225456,35249,1820,29513,43039,0,0,0,0,0,1,114751,23180,20487,1,1,1,SSY,0
717011,35,0,2,25,344452,123804,64346,53959,21600,0,0,112889,16,8308,29654,0,0,0,0,0,1,37111,24984,41692,1,1,1,SSY,1
1012111,32,0,1,28,460960,159338,155039,88187,21600,0,0,103182,73844,39242,34142,1,57393,0,0,1,0,46818,1156,10758,1,1,1,PPF,1
2499433,51,1,2,9,1030655,511966,363724,164071,21600,0,0,17809,52813,8469,27967,0,0,1,105603,1,0,132191,22187,41531,1,1,1,NSC,0
2243419,36,0,2,24,839171,322991,269719,11318,21600,1,442908,3830,56306,21404,27757,0,0,0,0,1,1,146170,18694,28596,1,1,1,SSY,0
2167427,50,1,3,10,828899,263067,321746,196753,21600,0,0,85687,2551,26543,37584,1,57699,0,0,0,0,64313,22449,23457,1,1,1,NSC,0
841729,53,0,2,7,388490,149478,112996,10299,21600,0,0,3712,12721,32664,45263,0,0,0,0,0,0,146288,12279,17336,1,1,1,NSC,0
525648,30,1,2,30,251858,127291,49765,53527,21600,1,276792,75577,9054,11637,10757,1,127865,0,0,0,0,74423,15946,38363,1,1,1,ELSS,0
1768907,36,1,3,24,716317,221481,333474,27126,21600,1,359388,102555,20409,9305,32646,0,0,0,0,0,0,47445,4591,40695,1,1,1,PPF,1
1603793,35,0,3,25,777781,298698,184947,167974,21600,1,355260,115013,3766,31668,4111,0,0,0,0,0,0,34987,21234,18332,1,1,1,ELSS,1
728410,55,1,3,5,268984,86594,131557,74779,21600,1,197760,66775,6566,19775,36981,0,0,1,114862,0,1,83225,18434,30225,1,1,1,SSY,0
1963574,54,0,1,6,708271,347151,271499,80795,21600,1,416556,82055,2025,19919,37622,0,0,0,0,0,0,67945,22975,30081,1,1,1,NSC,0
434845,33,1,3,27,205841,87721,80995,46263,21600,0,0,60262,4681,14755,472,0,0,0,0,1,0,89738,70319,35245,1,1,1,ELSS,0
2045234,36,1,3,24,767531,317743,363354,93433,21600,1,315684,11002,3385,22440,1965,1,56563,0,0,0,0,138998,21615,27560,1,1,1,PPF,0
2936594,24,0,1,36,1426666,441158,312383,109089,21600,1,460416,103841,19417,32094,14685,0,0,1,92277,0,0,46159,5583,17906,1,1,1,PPF,0
1168729,46,0,2,14,459134,237001,217634,6302,21600,0,0,24022,18922,14618,17245,0,0,0,0,0,0,125978,6078,35382,1,1,1,PPF,0
696742,43,1,2,17,305982,97132,77133,16455,21600,0,0,75937,22346,21196,25976,0,0,0,0,0,0,74063,2654,28804,1,1,1,PPF,1
2429700,25,0,3,35,857241,465896,250759,239706,21600,1,411744,114186,4257,15846,22483,0,0,0,0,1,0,35814,70743,34154,1,1,1,ELSS,0
869364,40,1,2,20,342435,130325,115242,32075,21600,1,467508,108558,22577,3046,44518,0,0,0,0,0,0,41442,2423,46954,1,1,1,ELSS,1
2762508,53,1,1,7,1302607,664043,522573,168815,21600,1,138072,148530,21831,8783,11170,0,0,0,0,0,0,1470,3169,41217,1,1,1,NSC,1
2311022,38,1,3,22,815190,421649,239035,11780,21600,0,0,88789,2365,6668,5000,1,119211,0,0,1,0,61211,72635,43332,1,1,1,PPF,0
3277431,54,1,2,6,1563142,730847,550386,231009,21600,1,243156,16238,5642,16489,17153,0,0,0,0,0,0,133762,19358,33511,1,1,1,NSC,0
1921968,49,0,2,11,705781,339828,165691,6963,21600,0,0,135546,28390,26925,16638,0,0,0,0,1,1,14454,46610,23075,1,1,1,SSY,1
504470,23,0,1,37,183558,74808,75870,55058,21600,0,0,65700,39726,34905,10215,1,80694,1,63974,1,0,84300,35274,15095,1,1,1,PPF,0
2141041,39,1,2,21,999350,323121,215643,3157,21600,1,79644,38734,4670,28658,5203,0,0,1,77902,0,0,111266,20330,21342,1,1,1,ELSS,0
3305831,52,0,2,8,1548903,622400,488339,314548,21600,0,0,124604,68748,38943,27799,0,0,0,0,1,1,25396,6252,11057,1,1,1,SSY,1
481532,55,1,2,5,202329,62380,52452,8931,21600,1,368724,114000,2995,39097,34984,0,0,0,0,0,0,36000,22005,10903,1,1,1,NSC,1
977510,30,0,1,30,400479,187691,84727,14538,21600,1,315168,85140,7820,49282,1499,1,131673,0,0,0,0,64860,17180,718,1,1,1,PPF,0
1385052,40,1,3,20,487059,258939,211077,33765,21600,1,216876,142298,24804,10046,49419,0,0,0,0,0,0,7702,196,39954,1,1,1,PPF,1
3319621,44,0,1,16,1386161,527964,606821,236468,21600,1,136320,53968,3743,7159,32151,0,0,0,0,0,0,96032,21257,42841,1,1,1,PPF,0
545615,26,1,2,34,198399,65914,59337,56276,21600,1,248640,136615,19130,3276,30635,0,0,0,0,0,0,13385,5870,46724,1,1,1,ELSS,1
